x in Angstrom	y
4146,0000	-500,0000
4147,0000	-500,0000
4148,0000	-500,0000
4149,0000	-500,0000
4150,0000	-500,0000
4151,0000	-500,0000
4152,0000	-500,0000
4153,0000	-500,0000
4154,0000	-500,0000
4155,0000	-500,0000
4156,0000	-500,0000
4157,0000	-500,0000
4158,0000	-500,0000
4159,0000	-500,0000
4160,0000	-500,0000
4161,0000	-500,0000
4162,0000	-500,0000
4163,0000	-500,0000
4164,0000	-500,0000
4165,0000	-500,0000
4166,0000	-500,0000
4167,0000	-500,0000
4168,0000	-500,0000
4169,0000	-500,0000
4170,0000	-500,0000
4171,0000	-500,0000
4172,0000	-500,0000
4173,0000	-500,0000
4174,0000	-500,0000
4175,0000	-500,0000
4176,0000	-500,0000
4177,0000	-500,0000
4178,0000	-500,0000
4179,0000	-500,0000
4180,0000	-500,0000
4181,0000	-500,0000
4182,0000	-500,0000
4183,0000	-500,0000
4184,0000	-500,0000
4185,0000	-500,0000
4186,0000	-500,0000
4187,0000	-500,0000
4188,0000	-500,0000
4189,0000	-500,0000
4190,0000	-500,0000
4191,0000	-500,0000
4192,0000	-500,0000
4193,0000	-500,0000
4194,0000	-500,0000
4195,0000	-500,0000
4196,0000	-500,0000
4197,0000	-500,0000
4198,0000	-500,0000
4199,0000	-500,0000
4200,0000	-500,0000
4201,0000	-500,0000
4202,0000	-500,0000
4203,0000	-500,0000
4204,0000	-500,0000
4205,0000	-500,0000
4206,0000	-500,0000
4207,0000	-500,0000
4208,0000	-500,0000
4209,0000	-500,0000
4210,0000	-500,0000
4211,0000	-500,0000
4212,0000	-500,0000
4213,0000	-500,0000
4214,0000	-500,0000
4215,0000	-500,0000
4216,0000	-500,0000
4217,0000	-500,0000
4218,0000	-500,0000
4219,0000	-500,0000
4220,0000	-500,0000
4221,0000	-500,0000
4222,0000	-500,0000
4223,0000	-500,0000
4224,0000	-500,0000
4225,0000	-500,0000
4226,0000	-500,0000
4227,0000	-500,0000
4228,0000	-500,0000
4229,0000	-500,0000
4230,0000	-500,0000
4231,0000	-500,0000
4232,0000	-500,0000
4233,0000	-500,0000
4234,0000	-500,0000
4235,0000	-500,0000
4236,0000	-500,0000
4237,0000	-500,0000
4238,0000	-500,0000
4239,0000	-500,0000
4240,0000	-500,0000
4241,0000	-500,0000
4242,0000	-500,0000
4243,0000	-500,0000
4244,0000	-500,0000
4245,0000	-500,0000
4246,0000	-500,0000
4247,0000	-500,0000
4248,0000	-500,0000
4249,0000	-500,0000
4250,0000	-500,0000
4251,0000	-500,0000
4252,0000	-500,0000
4253,0000	-500,0000
4254,0000	-500,0000
4255,0000	-500,0000
4256,0000	-500,0000
4257,0000	-500,0000
4258,0000	-500,0000
4259,0000	-500,0000
4260,0000	-500,0000
4261,0000	-500,0000
4262,0000	-500,0000
4263,0000	-500,0000
4264,0000	-500,0000
4265,0000	-500,0000
4266,0000	-500,0000
4267,0000	-500,0000
4268,0000	-500,0000
4269,0000	-500,0000
4270,0000	-500,0000
4271,0000	-500,0000
4272,0000	-500,0000
4273,0000	-500,0000
4274,0000	-500,0000
4275,0000	-500,0000
4276,0000	-500,0000
4277,0000	-500,0000
4278,0000	-500,0000
4279,0000	-500,0000
4280,0000	-500,0000
4281,0000	-500,0000
4282,0000	-500,0000
4283,0000	-500,0000
4284,0000	-500,0000
4285,0000	-500,0000
4286,0000	-500,0000
4287,0000	-500,0000
4288,0000	-500,0000
4289,0000	-500,0000
4290,0000	-500,0000
4291,0000	-500,0000
4292,0000	-500,0000
4293,0000	-500,0000
4294,0000	-500,0000
4295,0000	-500,0000
4296,0000	-500,0000
4297,0000	-500,0000
4298,0000	-500,0000
4299,0000	-500,0000
4300,0000	-500,0000
4301,0000	-500,0000
4302,0000	-500,0000
4303,0000	-500,0000
4304,0000	-500,0000
4305,0000	-500,0000
4306,0000	-500,0000
4307,0000	-500,0000
4308,0000	-500,0000
4309,0000	-500,0000
4310,0000	-500,0000
4311,0000	-500,0000
4312,0000	-500,0000
4313,0000	-500,0000
4314,0000	-500,0000
4315,0000	-500,0000
4316,0000	-500,0000
4317,0000	-500,0000
4318,0000	-500,0000
4319,0000	-500,0000
4320,0000	-500,0000
4321,0000	-500,0000
4322,0000	-500,0000
4323,0000	-500,0000
4324,0000	-500,0000
4325,0000	-500,0000
4326,0000	-500,0000
4327,0000	-500,0000
4328,0000	-500,0000
4329,0000	-500,0000
4330,0000	-500,0000
4331,0000	-500,0000
4332,0000	-500,0000
4333,0000	-500,0000
4334,0000	-500,0000
4335,0000	-500,0000
4336,0000	-500,0000
4337,0000	-500,0000
4338,0000	-500,0000
4339,0000	-500,0000
4340,0000	-500,0000
4341,0000	-500,0000
4342,0000	-500,0000
4343,0000	-500,0000
4344,0000	-500,0000
4345,0000	-500,0000
4346,0000	-500,0000
4347,0000	-500,0000
4348,0000	-500,0000
4349,0000	-500,0000
4350,0000	-500,0000
4351,0000	-500,0000
4352,0000	-500,0000
4353,0000	-500,0000
4354,0000	-500,0000
4355,0000	-500,0000
4356,0000	-500,0000
4357,0000	-500,0000
4358,0000	-500,0000
4359,0000	-500,0000
4360,0000	-500,0000
4361,0000	-500,0000
4362,0000	-500,0000
4363,0000	-500,0000
4364,0000	-500,0000
4365,0000	-500,0000
4366,0000	-500,0000
4367,0000	-500,0000
4368,0000	-500,0000
4369,0000	-500,0000
4370,0000	-500,0000
4371,0000	-500,0000
4372,0000	-500,0000
4373,0000	-500,0000
4374,0000	-500,0000
4375,0000	-500,0000
4376,0000	-500,0000
4377,0000	-500,0000
4378,0000	-500,0000
4379,0000	-500,0000
4380,0000	-500,0000
4381,0000	-500,0000
4382,0000	-500,0000
4383,0000	-500,0000
4384,0000	-500,0000
4385,0000	-500,0000
4386,0000	-500,0000
4387,0000	-500,0000
4388,0000	-500,0000
4389,0000	-500,0000
4390,0000	-500,0000
4391,0000	-500,0000
4392,0000	-500,0000
4393,0000	-500,0000
4394,0000	-500,0000
4395,0000	-500,0000
4396,0000	-500,0000
4397,0000	-500,0000
4398,0000	-500,0000
4399,0000	-500,0000
4400,0000	-500,0000
4401,0000	-500,0000
4402,0000	-500,0000
4403,0000	-500,0000
4404,0000	-500,0000
4405,0000	-500,0000
4406,0000	-500,0000
4407,0000	-500,0000
4408,0000	-500,0000
4409,0000	-500,0000
4410,0000	-500,0000
4411,0000	-500,0000
4412,0000	-500,0000
4413,0000	-500,0000
4414,0000	-500,0000
4415,0000	-500,0000
4416,0000	-500,0000
4417,0000	-500,0000
4418,0000	-500,0000
4419,0000	-500,0000
4420,0000	-500,0000
4421,0000	-500,0000
4422,0000	-500,0000
4423,0000	-500,0000
4424,0000	-500,0000
4425,0000	-500,0000
4426,0000	-500,0000
4427,0000	-500,0000
4428,0000	-500,0000
4429,0000	-500,0000
4430,0000	-500,0000
4431,0000	-500,0000
4432,0000	-500,0000
4433,0000	-500,0000
4434,0000	-500,0000
4435,0000	-500,0000
4436,0000	-500,0000
4437,0000	-500,0000
4438,0000	-500,0000
4439,0000	-500,0000
4440,0000	-500,0000
4441,0000	-500,0000
4442,0000	-500,0000
4443,0000	-500,0000
4444,0000	-500,0000
4445,0000	-500,0000
4446,0000	-500,0000
4447,0000	-500,0000
4448,0000	-500,0000
4449,0000	-500,0000
4450,0000	-500,0000
4451,0000	-500,0000
4452,0000	-500,0000
4453,0000	-500,0000
4454,0000	-500,0000
4455,0000	-500,0000
4456,0000	-500,0000
4457,0000	-500,0000
4458,0000	-500,0000
4459,0000	-500,0000
4460,0000	-500,0000
4461,0000	-500,0000
4462,0000	-500,0000
4463,0000	-500,0000
4464,0000	-500,0000
4465,0000	-500,0000
4466,0000	-500,0000
4467,0000	-500,0000
4468,0000	-500,0000
4469,0000	-500,0000
4470,0000	-500,0000
4471,0000	-500,0000
4472,0000	-500,0000
4473,0000	-500,0000
4474,0000	-500,0000
4475,0000	-500,0000
4476,0000	-500,0000
4477,0000	-500,0000
4478,0000	-500,0000
4479,0000	-500,0000
4480,0000	-500,0000
4481,0000	-500,0000
4482,0000	-500,0000
4483,0000	-500,0000
4484,0000	-500,0000
4485,0000	-500,0000
4486,0000	-500,0000
4487,0000	-500,0000
4488,0000	-500,0000
4489,0000	-500,0000
4490,0000	-500,0000
4491,0000	-500,0000
4492,0000	-500,0000
4493,0000	-500,0000
4494,0000	-500,0000
4495,0000	-500,0000
4496,0000	-500,0000
4497,0000	-500,0000
4498,0000	-500,0000
4499,0000	-500,0000
4500,0000	-500,0000
4501,0000	-500,0000
4502,0000	-500,0000
4503,0000	-500,0000
4504,0000	-500,0000
4505,0000	-500,0000
4506,0000	-500,0000
4507,0000	-500,0000
4508,0000	-500,0000
4509,0000	-500,0000
4510,0000	-500,0000
4511,0000	-500,0000
4512,0000	-500,0000
4513,0000	-500,0000
4514,0000	-500,0000
4515,0000	-500,0000
4516,0000	-500,0000
4517,0000	-500,0000
4518,0000	-500,0000
4519,0000	-500,0000
4520,0000	-500,0000
4521,0000	-500,0000
4522,0000	-500,0000
4523,0000	-500,0000
4524,0000	-500,0000
4525,0000	-500,0000
4526,0000	-500,0000
4527,0000	-500,0000
4528,0000	-500,0000
4529,0000	-500,0000
4530,0000	-500,0000
4531,0000	-500,0000
4532,0000	-500,0000
4533,0000	-500,0000
4534,0000	-500,0000
4535,0000	-500,0000
4536,0000	-500,0000
4537,0000	-500,0000
4538,0000	-500,0000
4539,0000	-500,0000
4540,0000	-500,0000
4541,0000	-500,0000
4542,0000	-500,0000
4543,0000	-500,0000
4544,0000	-500,0000
4545,0000	-500,0000
4546,0000	-500,0000
4547,0000	-500,0000
4548,0000	-500,0000
4549,0000	-500,0000
4550,0000	-500,0000
4551,0000	-500,0000
4552,0000	-500,0000
4553,0000	-500,0000
4554,0000	-500,0000
4555,0000	-500,0000
4556,0000	-500,0000
4557,0000	-500,0000
4558,0000	-500,0000
4559,0000	-500,0000
4560,0000	-500,0000
4561,0000	-500,0000
4562,0000	-500,0000
4563,0000	-500,0000
4564,0000	-500,0000
4565,0000	-500,0000
4566,0000	-500,0000
4567,0000	-500,0000
4568,0000	-500,0000
4569,0000	-500,0000
4570,0000	-500,0000
4571,0000	-500,0000
4572,0000	-500,0000
4573,0000	-500,0000
4574,0000	-500,0000
4575,0000	-500,0000
4576,0000	-500,0000
4577,0000	-500,0000
4578,0000	-500,0000
4579,0000	-500,0000
4580,0000	-500,0000
4581,0000	-500,0000
4582,0000	-500,0000
4583,0000	-500,0000
4584,0000	-500,0000
4585,0000	-500,0000
4586,0000	-500,0000
4587,0000	-500,0000
4588,0000	-500,0000
4589,0000	-500,0000
4590,0000	-500,0000
4591,0000	-500,0000
4592,0000	-500,0000
4593,0000	-500,0000
4594,0000	-500,0000
4595,0000	-500,0000
4596,0000	-500,0000
4597,0000	-500,0000
4598,0000	-500,0000
4599,0000	-500,0000
4600,0000	-500,0000
4601,0000	-500,0000
4602,0000	-500,0000
4603,0000	-500,0000
4604,0000	-500,0000
4605,0000	-500,0000
4606,0000	-500,0000
4607,0000	-500,0000
4608,0000	-500,0000
4609,0000	-500,0000
4610,0000	-500,0000
4611,0000	-500,0000
4612,0000	-500,0000
4613,0000	-500,0000
4614,0000	-500,0000
4615,0000	-500,0000
4616,0000	-500,0000
4617,0000	-500,0000
4618,0000	-500,0000
4619,0000	-500,0000
4620,0000	-500,0000
4621,0000	-500,0000
4622,0000	-500,0000
4623,0000	-500,0000
4624,0000	-500,0000
4625,0000	-500,0000
4626,0000	-500,0000
4627,0000	-500,0000
4628,0000	-500,0000
4629,0000	-500,0000
4630,0000	-500,0000
4631,0000	-500,0000
4632,0000	-500,0000
4633,0000	-500,0000
4634,0000	-500,0000
4635,0000	-500,0000
4636,0000	-500,0000
4637,0000	-500,0000
4638,0000	-500,0000
4639,0000	-500,0000
4640,0000	-500,0000
4641,0000	-500,0000
4642,0000	-500,0000
4643,0000	-500,0000
4644,0000	-500,0000
4645,0000	-500,0000
4646,0000	-500,0000
4647,0000	-500,0000
4648,0000	-500,0000
4649,0000	-500,0000
4650,0000	-500,0000
4651,0000	-500,0000
4652,0000	-500,0000
4653,0000	-500,0000
4654,0000	-500,0000
4655,0000	-500,0000
4656,0000	-500,0000
4657,0000	-500,0000
4658,0000	-500,0000
4659,0000	-500,0000
4660,0000	-500,0000
4661,0000	-500,0000
4662,0000	-500,0000
4663,0000	-500,0000
4664,0000	-500,0000
4665,0000	-500,0000
4666,0000	-500,0000
4667,0000	-500,0000
4668,0000	-500,0000
4669,0000	-500,0000
4670,0000	-500,0000
4671,0000	-500,0000
4672,0000	-500,0000
4673,0000	-500,0000
4674,0000	-500,0000
4675,0000	-500,0000
4676,0000	-500,0000
4677,0000	-500,0000
4678,0000	-500,0000
4679,0000	-500,0000
4680,0000	-500,0000
4681,0000	-500,0000
4682,0000	-500,0000
4683,0000	-500,0000
4684,0000	-500,0000
4685,0000	-500,0000
4686,0000	-500,0000
4687,0000	-500,0000
4688,0000	-500,0000
4689,0000	-500,0000
4690,0000	-500,0000
4691,0000	-500,0000
4692,0000	-500,0000
4693,0000	-500,0000
4694,0000	-500,0000
4695,0000	-500,0000
4696,0000	-500,0000
4697,0000	-500,0000
4698,0000	-500,0000
4699,0000	-500,0000
4700,0000	-500,0000
4701,0000	-500,0000
4702,0000	-500,0000
4703,0000	-500,0000
4704,0000	-500,0000
4705,0000	-500,0000
4706,0000	-500,0000
4707,0000	-500,0000
4708,0000	-500,0000
4709,0000	-500,0000
4710,0000	-500,0000
4711,0000	-500,0000
4712,0000	-500,0000
4713,0000	-500,0000
4714,0000	-500,0000
4715,0000	-500,0000
4716,0000	-500,0000
4717,0000	-500,0000
4718,0000	-500,0000
4719,0000	-500,0000
4720,0000	-500,0000
4721,0000	-500,0000
4722,0000	-500,0000
4723,0000	-500,0000
4724,0000	-500,0000
4725,0000	-500,0000
4726,0000	-500,0000
4727,0000	-500,0000
4728,0000	-500,0000
4729,0000	-500,0000
4730,0000	-500,0000
4731,0000	-500,0000
4732,0000	-500,0000
4733,0000	-500,0000
4734,0000	-500,0000
4735,0000	-500,0000
4736,0000	-500,0000
4737,0000	-500,0000
4738,0000	-500,0000
4739,0000	-500,0000
4740,0000	-500,0000
4741,0000	-500,0000
4742,0000	-500,0000
4743,0000	-500,0000
4744,0000	-500,0000
4745,0000	-500,0000
4746,0000	-500,0000
4747,0000	-500,0000
4748,0000	-500,0000
4749,0000	-500,0000
4750,0000	-500,0000
4751,0000	-500,0000
4752,0000	-500,0000
4753,0000	-500,0000
4754,0000	-500,0000
4755,0000	-500,0000
4756,0000	-500,0000
4757,0000	-500,0000
4758,0000	-500,0000
4759,0000	-500,0000
4760,0000	-500,0000
4761,0000	-500,0000
4762,0000	-500,0000
4763,0000	-500,0000
4764,0000	-500,0000
4765,0000	-500,0000
4766,0000	-500,0000
4767,0000	-500,0000
4768,0000	-500,0000
4769,0000	-500,0000
4770,0000	-500,0000
4771,0000	-500,0000
4772,0000	-500,0000
4773,0000	-500,0000
4774,0000	-500,0000
4775,0000	-500,0000
4776,0000	-500,0000
4777,0000	-500,0000
4778,0000	-500,0000
4779,0000	-500,0000
4780,0000	-500,0000
4781,0000	-500,0000
4782,0000	-500,0000
4783,0000	-500,0000
4784,0000	-500,0000
4785,0000	-500,0000
4786,0000	-500,0000
4787,0000	-500,0000
4788,0000	-500,0000
4789,0000	-500,0000
4790,0000	-500,0000
4791,0000	-500,0000
4792,0000	-500,0000
4793,0000	-500,0000
4794,0000	-500,0000
4795,0000	-500,0000
4796,0000	-500,0000
4797,0000	-500,0000
4798,0000	-500,0000
4799,0000	-500,0000
4800,0000	-500,0000
4801,0000	-500,0000
4802,0000	-500,0000
4803,0000	-500,0000
4804,0000	-500,0000
4805,0000	-500,0000
4806,0000	-500,0000
4807,0000	-500,0000
4808,0000	-500,0000
4809,0000	-500,0000
4810,0000	-500,0000
4811,0000	-500,0000
4812,0000	-500,0000
4813,0000	-500,0000
4814,0000	-500,0000
4815,0000	-500,0000
4816,0000	-500,0000
4817,0000	-500,0000
4818,0000	-500,0000
4819,0000	-500,0000
4820,0000	-500,0000
4821,0000	-500,0000
4822,0000	-500,0000
4823,0000	-500,0000
4824,0000	-500,0000
4825,0000	-500,0000
4826,0000	-500,0000
4827,0000	-500,0000
4828,0000	-500,0000
4829,0000	-500,0000
4830,0000	-500,0000
4831,0000	-500,0000
4832,0000	-500,0000
4833,0000	-500,0000
4834,0000	-500,0000
4835,0000	-500,0000
4836,0000	-500,0000
4837,0000	-500,0000
4838,0000	-500,0000
4839,0000	-500,0000
4840,0000	-500,0000
4841,0000	-500,0000
4842,0000	-500,0000
4843,0000	-500,0000
4844,0000	-500,0000
4845,0000	-500,0000
4846,0000	-500,0000
4847,0000	-500,0000
4848,0000	-500,0000
4849,0000	-500,0000
4850,0000	-500,0000
4851,0000	-500,0000
4852,0000	-500,0000
4853,0000	-500,0000
4854,0000	-500,0000
4855,0000	-500,0000
4856,0000	-500,0000
4857,0000	-500,0000
4858,0000	-500,0000
4859,0000	-500,0000
4860,0000	-500,0000
4861,0000	-500,0000
4862,0000	-500,0000
4863,0000	-500,0000
4864,0000	-500,0000
4865,0000	-500,0000
4866,0000	-500,0000
4867,0000	-500,0000
4868,0000	-500,0000
4869,0000	-500,0000
4870,0000	-500,0000
4871,0000	-500,0000
4872,0000	-500,0000
4873,0000	-500,0000
4874,0000	-500,0000
4875,0000	-500,0000
4876,0000	-500,0000
4877,0000	-500,0000
4878,0000	-500,0000
4879,0000	-500,0000
4880,0000	-500,0000
4881,0000	-500,0000
4882,0000	-500,0000
4883,0000	-500,0000
4884,0000	-500,0000
4885,0000	-500,0000
4886,0000	-500,0000
4887,0000	-500,0000
4888,0000	-500,0000
4889,0000	-500,0000
4890,0000	-500,0000
4891,0000	-500,0000
4892,0000	-500,0000
4893,0000	-500,0000
4894,0000	-500,0000
4895,0000	-500,0000
4896,0000	-500,0000
4897,0000	-500,0000
4898,0000	-500,0000
4899,0000	-500,0000
4900,0000	-500,0000
4901,0000	-500,0000
4902,0000	-500,0000
4903,0000	-500,0000
4904,0000	-500,0000
4905,0000	-500,0000
4906,0000	-500,0000
4907,0000	-500,0000
4908,0000	-500,0000
4909,0000	-500,0000
4910,0000	-500,0000
4911,0000	-500,0000
4912,0000	-500,0000
4913,0000	-500,0000
4914,0000	-500,0000
4915,0000	-500,0000
4916,0000	-500,0000
4917,0000	-500,0000
4918,0000	-500,0000
4919,0000	-500,0000
4920,0000	-500,0000
4921,0000	-500,0000
4922,0000	-500,0000
4923,0000	-500,0000
4924,0000	-500,0000
4925,0000	-500,0000
4926,0000	-500,0000
4927,0000	-500,0000
4928,0000	-500,0000
4929,0000	-500,0000
4930,0000	-500,0000
4931,0000	-500,0000
4932,0000	-500,0000
4933,0000	-500,0000
4934,0000	-500,0000
4935,0000	-500,0000
4936,0000	-500,0000
4937,0000	-500,0000
4938,0000	-500,0000
4939,0000	-500,0000
4940,0000	-500,0000
4941,0000	-500,0000
4942,0000	-500,0000
4943,0000	-500,0000
4944,0000	-500,0000
4945,0000	-500,0000
4946,0000	-500,0000
4947,0000	-500,0000
4948,0000	-500,0000
4949,0000	-500,0000
4950,0000	-500,0000
4951,0000	-500,0000
4952,0000	-500,0000
4953,0000	-500,0000
4954,0000	-500,0000
4955,0000	-500,0000
4956,0000	-500,0000
4957,0000	-500,0000
4958,0000	-500,0000
4959,0000	-500,0000
4960,0000	-500,0000
4961,0000	-500,0000
4962,0000	-500,0000
4963,0000	-500,0000
4964,0000	-500,0000
4965,0000	-500,0000
4966,0000	-500,0000
4967,0000	-500,0000
4968,0000	-500,0000
4969,0000	-500,0000
4970,0000	-500,0000
4971,0000	-500,0000
4972,0000	-500,0000
4973,0000	-500,0000
4974,0000	-500,0000
4975,0000	-500,0000
4976,0000	-500,0000
4977,0000	-500,0000
4978,0000	-500,0000
4979,0000	-500,0000
4980,0000	-500,0000
4981,0000	-500,0000
4982,0000	-500,0000
4983,0000	-500,0000
4984,0000	-500,0000
4985,0000	-500,0000
4986,0000	-500,0000
4987,0000	-500,0000
4988,0000	-500,0000
4989,0000	-500,0000
4990,0000	-500,0000
4991,0000	-500,0000
4992,0000	-500,0000
4993,0000	-500,0000
4994,0000	-500,0000
4995,0000	-500,0000
4996,0000	-500,0000
4997,0000	-500,0000
4998,0000	-500,0000
4999,0000	-500,0000
5000,0000	-500,0000
5001,0000	-500,0000
5002,0000	-500,0000
5003,0000	-500,0000
5004,0000	-500,0000
5005,0000	-500,0000
5006,0000	-500,0000
5007,0000	-500,0000
5008,0000	-500,0000
5009,0000	-500,0000
5010,0000	-500,0000
5011,0000	-500,0000
5012,0000	-500,0000
5013,0000	-500,0000
5014,0000	-500,0000
5015,0000	-500,0000
5016,0000	-500,0000
5017,0000	-500,0000
5018,0000	-500,0000
5019,0000	-500,0000
5020,0000	-500,0000
5021,0000	-500,0000
5022,0000	-500,0000
5023,0000	-500,0000
5024,0000	-500,0000
5025,0000	-500,0000
5026,0000	-500,0000
5027,0000	-500,0000
5028,0000	-500,0000
5029,0000	-500,0000
5030,0000	-500,0000
5031,0000	-500,0000
5032,0000	-500,0000
5033,0000	-500,0000
5034,0000	-500,0000
5035,0000	-500,0000
5036,0000	-500,0000
5037,0000	-500,0000
5038,0000	-500,0000
5039,0000	-500,0000
5040,0000	-500,0000
5041,0000	-500,0000
5042,0000	-500,0000
5043,0000	-500,0000
5044,0000	-500,0000
5045,0000	-500,0000
5046,0000	-500,0000
5047,0000	-500,0000
5048,0000	-500,0000
5049,0000	-500,0000
5050,0000	-500,0000
5051,0000	-500,0000
5052,0000	-500,0000
5053,0000	-500,0000
5054,0000	-500,0000
5055,0000	-500,0000
5056,0000	-500,0000
5057,0000	-500,0000
5058,0000	-500,0000
5059,0000	-500,0000
5060,0000	-500,0000
5061,0000	-500,0000
5062,0000	-500,0000
5063,0000	-500,0000
5064,0000	-500,0000
5065,0000	-500,0000
